transaction_id,transaction_time,amount,transaction_type,merchant_category,customer_age,is_fraud
1352,2024-01-26 01:02:00,18.63,POS,Retail,74,0
1353,2024-01-18 17:10:00,67.48,POS,Electronics,23,0
1354,2024-01-14 11:46:00,280.91,Online,Travel,45,0
1355,2024-01-26 21:05:00,224.38,Online,Travel,49,0
1356,2024-01-13 09:30:00,61.49,Transfer,Travel,61,0
1357,2024-01-01 10:14:00,172.82,POS,Healthcare,27,0
1358,2024-01-16 02:56:00,207.9,POS,Electronics,67,0
1359,2024-01-17 17:17:00,263.67,Transfer,Retail,35,0
1360,2024-01-07 12:14:00,94.36,POS,Retail,21,0
1361,2024-01-25 14:35:00,27.45,POS,Healthcare,26,0
1362,2024-01-22 11:07:00,35.37,POS,Retail,24,0
1363,2024-01-10 07:29:00,42.07,POS,Travel,67,0
1364,2024-01-12 11:14:00,108.11,Online,Electronics,25,0
1365,2024-01-21 17:46:00,4.0,POS,Retail,60,0
1366,2024-01-03 01:43:00,121.29,POS,Retail,24,0
1367,2024-01-23 00:25:00,54.37,Online,Food,58,0
1368,2024-01-15 08:22:00,41.99,POS,Food,57,0
1369,2024-01-17 07:50:00,253.93,Online,Food,20,0
1370,2024-01-09 18:51:00,73.94,Online,Electronics,34,0
1371,2024-01-29 11:18:00,11.99,Online,Travel,19,0
1372,2024-01-20 19:35:00,210.36,Online,Travel,32,0
1373,2024-01-05 14:40:00,5.86,POS,Travel,63,0
1374,2024-01-11 15:17:00,155.68,Transfer,Electronics,46,0
1375,2024-01-06 06:04:00,178.42,POS,Electronics,67,0
1376,2024-01-19 23:45:00,52.18,Online,Food,65,0
1377,2024-01-20 22:07:00,209.01,Online,Retail,69,0
1378,2024-01-10 12:57:00,87.0,Online,Healthcare,39,0
1379,2024-01-07 11:23:00,168.14,POS,Healthcare,21,1
1380,2024-01-11 13:49:00,5.58,Online,Retail,74,0
1381,2024-01-06 21:42:00,41.1,POS,Food,69,0
1382,2024-01-01 09:05:00,320.86,Online,Retail,23,0
1383,2024-01-26 18:34:00,59.67,POS,Retail,55,0
1384,2024-01-21 10:30:00,94.94,Online,Healthcare,43,0
1385,2024-01-07 22:36:00,91.12,Online,Food,28,0
1386,2024-01-20 07:08:00,107.12,POS,Electronics,43,0
1387,2024-01-21 19:29:00,7.6,Online,Healthcare,34,0
1388,2024-01-10 15:59:00,53.96,Online,Electronics,41,0
1389,2024-01-03 15:30:00,154.1,POS,Food,45,0
1390,2024-01-22 05:46:00,26.86,POS,Retail,52,0
1391,2024-01-28 18:14:00,27.32,POS,Travel,48,0
1392,2024-01-30 00:13:00,1.22,Online,Travel,30,0
1393,2024-01-12 08:51:00,69.04,Online,Food,71,0
1394,2024-01-21 13:49:00,579.1,Online,Travel,52,1
1395,2024-01-06 20:36:00,14.41,Online,Electronics,33,1
1396,2024-01-10 00:24:00,25.45,Transfer,Travel,32,0
1397,2024-01-23 22:39:00,44.54,POS,Food,60,0
1398,2024-01-14 19:35:00,157.89,Online,Food,35,0
1399,2024-01-13 14:35:00,122.81,POS,Electronics,64,0
1400,2024-01-08 08:56:00,64.53,Online,Travel,54,0
1401,2024-01-26 18:49:00,170.79,Transfer,Travel,65,0
1402,2024-01-28 15:57:00,112.88,Online,Retail,65,0
1403,2024-01-18 01:34:00,271.65,Online,Healthcare,66,0
1404,2024-01-03 09:10:00,204.47,POS,Food,58,0
1405,2024-01-09 19:16:00,34.97,POS,Retail,44,0
1406,2024-01-08 12:16:00,38.0,POS,Food,72,0
1407,2024-01-23 17:33:00,16.07,Online,Retail,52,0
1408,2024-01-14 23:44:00,49.31,Online,Healthcare,69,0
1409,2024-01-02 10:10:00,923.14,POS,Retail,62,0
1410,2024-01-24 13:33:00,62.45,Online,Food,71,0
1411,2024-01-18 07:51:00,29.89,Transfer,Travel,52,0
1412,2024-01-23 12:13:00,172.5,Online,Food,45,0
1413,2024-01-25 04:01:00,211.26,POS,Electronics,56,1
1414,2024-01-23 20:33:00,19.45,POS,Electronics,55,0
1415,2024-01-29 04:40:00,57.5,Online,Electronics,26,0
1416,2024-01-18 13:20:00,64.23,POS,Electronics,29,0
1417,2024-01-18 01:17:00,378.73,POS,Healthcare,32,1
1418,2024-01-25 14:00:00,2.51,Online,Travel,38,0
1419,2024-01-04 02:54:00,37.6,Transfer,Travel,69,0
1420,2024-01-11 12:32:00,87.48,POS,Food,52,0
1421,2024-01-17 14:15:00,37.58,Online,Retail,59,0
1422,2024-01-07 08:35:00,118.8,Online,Food,50,0
1423,2024-01-23 03:23:00,78.9,Online,Food,68,0
1424,2024-01-30 23:54:00,53.88,POS,Food,36,0
1425,2024-01-30 20:41:00,357.6,POS,Food,72,0
1426,2024-01-02 06:28:00,120.01,POS,Travel,40,0
1427,2024-01-30 02:18:00,16.7,Transfer,Retail,30,0
1428,2024-01-23 07:23:00,98.54,POS,Food,61,0
1429,2024-01-27 02:13:00,182.1,POS,Travel,18,0
1430,2024-01-01 13:26:00,147.92,Online,Food,68,0
1431,2024-01-29 10:50:00,22.66,POS,Electronics,46,0
1432,2024-01-21 15:57:00,430.88,Online,Food,41,0
1433,2024-01-25 01:16:00,71.48,POS,Food,33,0
1434,2024-01-11 02:41:00,20.78,Online,Healthcare,42,0
1435,2024-01-17 20:22:00,23.84,Online,Electronics,72,0
1436,2024-01-11 08:19:00,12.41,Online,Retail,40,0
1437,2024-01-12 01:34:00,195.26,Online,Food,45,0
1438,2024-01-27 12:37:00,15.62,POS,Retail,64,0
1439,2024-01-30 01:24:00,16.04,POS,Electronics,33,0
1440,2024-01-26 05:32:00,228.03,POS,Food,60,0
1441,2024-01-24 17:17:00,50.7,POS,Healthcare,73,0
1442,2024-01-09 01:13:00,3.76,POS,Travel,55,0
1443,2024-01-28 19:22:00,6.39,Online,Healthcare,28,0
1444,2024-01-13 00:40:00,18.4,Online,Healthcare,20,0
1445,2024-01-20 00:16:00,28.8,POS,Travel,32,0
1446,2024-01-10 20:39:00,131.29,POS,Travel,18,0
1447,2024-01-12 00:36:00,20.54,Online,Travel,24,0
1448,2024-01-06 17:25:00,15.19,Online,Food,18,0
1449,2024-01-06 00:14:00,173.64,Online,Retail,66,0
1450,2024-01-01 12:06:00,300.4,POS,Retail,49,1
1451,2024-01-08 21:22:00,68.58,Online,Travel,26,0
1452,2024-01-13 16:57:00,95.64,POS,Healthcare,46,0
1453,2024-01-22 03:28:00,44.87,POS,Electronics,43,0
1454,2024-01-19 04:12:00,79.05,Online,Travel,40,0
1455,2024-01-30 18:34:00,84.79,Transfer,Healthcare,62,0
1456,2024-01-06 07:37:00,58.77,POS,Healthcare,60,0
1457,2024-01-14 02:10:00,284.47,POS,Food,46,0
1458,2024-01-18 15:45:00,1.94,POS,Food,69,0
1459,2024-01-19 12:45:00,182.89,POS,Retail,55,0
1460,2024-01-18 01:38:00,15.94,POS,Retail,50,0
1461,2024-01-21 00:31:00,191.67,Online,Electronics,24,0
1462,2024-01-06 11:46:00,114.83,Online,Electronics,29,0
1463,2024-01-06 01:27:00,222.39,Online,Electronics,48,0
1464,2024-01-24 09:00:00,12.31,Online,Electronics,49,0
1465,2024-01-08 02:22:00,98.24,Online,Healthcare,71,0
1466,2024-01-27 00:03:00,83.44,Online,Healthcare,37,0
1467,2024-01-25 02:21:00,146.98,Online,Retail,72,0
1468,2024-01-13 08:04:00,91.7,POS,Food,68,0
1469,2024-01-13 06:34:00,93.38,Transfer,Food,34,0
1470,2024-01-13 12:24:00,67.37,Transfer,Travel,53,0
1471,2024-01-17 13:54:00,99.81,POS,Healthcare,20,1
1472,2024-01-23 10:04:00,78.99,POS,Electronics,18,0
1473,2024-01-13 05:22:00,15.13,Transfer,Electronics,67,0
1474,2024-01-27 05:44:00,390.89,Online,Travel,44,0
1475,2024-01-17 03:45:00,150.38,Online,Food,70,0
1476,2024-01-19 00:11:00,365.56,Transfer,Electronics,64,0
1477,2024-01-21 00:41:00,30.85,POS,Food,57,0
1478,2024-01-21 06:32:00,253.77,POS,Travel,50,0
1479,2024-01-30 12:40:00,198.53,Online,Food,37,0
1480,2024-01-11 19:45:00,135.67,Online,Food,31,0
1481,2024-01-18 17:59:00,117.71,POS,Food,53,0
1482,2024-01-28 19:39:00,45.67,POS,Electronics,22,0
1483,2024-01-24 10:22:00,203.41,Online,Retail,40,0
1484,2024-01-03 20:53:00,83.54,Online,Healthcare,62,0
1485,2024-01-11 04:23:00,8.82,POS,Food,73,0
1486,2024-01-16 02:34:00,45.03,POS,Food,32,0
1487,2024-01-03 18:12:00,328.55,Online,Food,23,0
1488,2024-01-04 16:15:00,228.2,Transfer,Retail,50,0
1489,2024-01-30 01:53:00,481.46,Online,Travel,72,0
1490,2024-01-21 05:25:00,118.66,Online,Electronics,36,0
1491,2024-01-29 11:16:00,34.12,POS,Retail,30,0
1492,2024-01-07 21:03:00,21.33,Online,Food,46,0
1493,2024-01-03 02:20:00,24.83,POS,Retail,23,0
1494,2024-01-29 23:55:00,2.4,POS,Retail,32,0
1495,2024-01-15 04:20:00,59.45,POS,Retail,33,0
1496,2024-01-15 21:32:00,25.5,Online,Travel,41,0
1497,2024-01-27 09:21:00,63.65,Online,Healthcare,40,0
1498,2024-01-07 14:36:00,327.99,Online,Electronics,65,0
1499,2024-01-02 15:56:00,67.57,POS,Travel,27,0
1500,2024-01-13 21:06:00,252.43,POS,Travel,71,0
1501,2024-01-14 06:49:00,111.62,POS,Healthcare,58,0
1502,2024-01-02 02:31:00,34.06,POS,Travel,58,0
1503,2024-01-08 20:23:00,52.78,Transfer,Retail,66,0
1504,2024-01-22 05:21:00,10.52,POS,Retail,34,0
1505,2024-01-05 07:03:00,48.68,Online,Food,66,0
1506,2024-01-19 10:52:00,135.81,Online,Travel,73,0
1507,2024-01-24 16:00:00,8.98,POS,Food,61,0
1508,2024-01-15 08:55:00,27.59,Online,Electronics,62,0
1509,2024-01-06 01:54:00,57.64,Online,Retail,47,0
1510,2024-01-14 15:03:00,482.42,POS,Electronics,61,0
1511,2024-01-02 11:39:00,184.38,POS,Healthcare,63,0
1512,2024-01-22 17:30:00,158.68,Online,Retail,27,0
1513,2024-01-13 13:28:00,14.82,POS,Electronics,72,0
1514,2024-01-28 13:32:00,182.24,POS,Healthcare,36,0
1515,2024-01-24 00:10:00,184.6,POS,Electronics,46,0
1516,2024-01-23 06:48:00,110.29,Online,Healthcare,19,0
1517,2024-01-19 06:12:00,557.04,Online,Healthcare,53,0
1518,2024-01-15 08:30:00,47.21,POS,Retail,36,0
1519,2024-01-03 14:18:00,340.18,POS,Food,24,0
1520,2024-01-02 17:09:00,665.17,Transfer,Healthcare,43,1
1521,2024-01-16 15:34:00,1.39,POS,Healthcare,32,0
1522,2024-01-07 06:17:00,71.77,Online,Retail,64,0
1523,2024-01-02 22:48:00,453.22,Online,Food,73,0
1524,2024-01-09 19:53:00,13.06,POS,Travel,55,0
1525,2024-01-29 00:09:00,95.23,Online,Travel,20,0
1526,2024-01-02 21:19:00,463.35,Online,Food,55,0
1527,2024-01-16 21:30:00,97.3,POS,Electronics,33,0
1528,2024-01-09 03:00:00,25.26,Online,Retail,19,0
1529,2024-01-26 08:29:00,104.73,Online,Food,48,0
1530,2024-01-30 12:54:00,27.45,Online,Travel,45,0
1531,2024-01-26 12:46:00,88.0,Online,Healthcare,24,0
1532,2024-01-19 13:05:00,9.23,Online,Travel,47,0
1533,2024-01-14 01:07:00,111.61,POS,Healthcare,60,0
1534,2024-01-19 11:08:00,87.28,POS,Retail,24,0
1535,2024-01-19 03:23:00,161.72,Online,Healthcare,53,0
1536,2024-01-23 23:02:00,119.54,POS,Food,46,0
1537,2024-01-08 01:37:00,95.72,Online,Healthcare,41,0
1538,2024-01-16 02:07:00,140.46,POS,Electronics,69,0
1539,2024-01-21 23:40:00,18.65,Transfer,Food,56,0
1540,2024-01-07 20:42:00,108.57,POS,Retail,21,0
1541,2024-01-01 18:56:00,22.67,POS,Food,46,0
1542,2024-01-25 04:32:00,311.67,Online,Electronics,61,0
1543,2024-01-23 04:46:00,8.49,Online,Retail,22,0
1544,2024-01-05 20:49:00,67.53,Transfer,Travel,72,0
1545,2024-01-10 00:27:00,142.81,Online,Electronics,46,0
1546,2024-01-26 21:51:00,73.5,Online,Retail,47,0
1547,2024-01-22 22:15:00,11.59,POS,Healthcare,46,0
1548,2024-01-01 16:47:00,96.73,POS,Food,43,0
1549,2024-01-04 18:45:00,123.14,Transfer,Retail,36,0
1550,2024-01-08 10:26:00,146.0,Online,Food,43,0
1551,2024-01-21 07:37:00,56.07,Transfer,Healthcare,54,0
1552,2024-01-16 02:16:00,99.52,Online,Retail,44,0
1553,2024-01-30 07:27:00,71.89,Online,Travel,47,0
1554,2024-01-10 05:21:00,133.79,POS,Electronics,68,0
1555,2024-01-01 23:55:00,105.12,Online,Retail,70,0
1556,2024-01-24 03:39:00,89.52,Online,Healthcare,47,0
1557,2024-01-25 09:50:00,34.45,POS,Retail,20,0
1558,2024-01-18 22:21:00,0.24,Online,Food,60,0
1559,2024-01-19 12:20:00,22.95,Online,Retail,24,0
1560,2024-01-04 12:44:00,14.94,Online,Travel,66,0
1561,2024-01-12 13:41:00,71.54,POS,Retail,74,0
1562,2024-01-10 09:07:00,113.69,POS,Electronics,26,0
1563,2024-01-05 21:39:00,28.76,POS,Retail,70,0
1564,2024-01-13 16:31:00,335.74,POS,Food,58,0
1565,2024-01-06 04:51:00,0.8,POS,Retail,59,0
1566,2024-01-11 07:39:00,177.57,POS,Travel,30,0
1567,2024-01-06 14:33:00,265.16,Online,Healthcare,32,1
1568,2024-01-07 07:17:00,56.12,Online,Retail,71,0
1569,2024-01-15 13:13:00,6.22,POS,Retail,22,0
1570,2024-01-08 21:43:00,118.5,Online,Electronics,46,0
1571,2024-01-02 15:13:00,58.46,Transfer,Travel,52,0
1572,2024-01-17 13:01:00,330.37,POS,Healthcare,44,0
1573,2024-01-27 02:07:00,93.7,POS,Food,44,0
1574,2024-01-18 06:20:00,336.91,Online,Retail,25,0
1575,2024-01-15 17:15:00,29.89,Online,Healthcare,49,0
1576,2024-01-09 06:59:00,155.24,Online,Food,37,0
1577,2024-01-18 14:18:00,115.24,POS,Travel,27,0
1578,2024-01-16 02:10:00,161.38,POS,Travel,30,0
1579,2024-01-15 21:07:00,29.0,Transfer,Healthcare,46,0
1580,2024-01-25 10:36:00,131.23,Online,Food,52,0
1581,2024-01-19 19:23:00,82.71,Online,Travel,71,0
1582,2024-01-15 22:30:00,162.96,Online,Healthcare,25,0
1583,2024-01-06 10:13:00,47.53,POS,Travel,46,0
1584,2024-01-22 22:38:00,264.94,Transfer,Travel,48,0
1585,2024-01-20 03:30:00,10.57,Online,Travel,58,0
1586,2024-01-19 19:22:00,197.53,POS,Electronics,47,0
1587,2024-01-21 07:21:00,237.07,Online,Food,39,0
1588,2024-01-22 07:18:00,203.96,POS,Healthcare,38,0
1589,2024-01-09 03:45:00,194.24,Transfer,Healthcare,29,1
1590,2024-01-19 01:49:00,155.87,Online,Food,28,1
1591,2024-01-10 01:05:00,670.71,Online,Food,19,0
1592,2024-01-26 02:04:00,31.23,Transfer,Food,67,0
1593,2024-01-10 22:08:00,94.99,Transfer,Food,58,0
1594,2024-01-17 10:10:00,133.29,POS,Retail,19,0
1595,2024-01-05 13:00:00,144.82,POS,Healthcare,51,0
1596,2024-01-23 09:12:00,27.38,Online,Retail,20,0
1597,2024-01-12 09:42:00,127.36,POS,Travel,33,0
1598,2024-01-03 07:42:00,204.69,POS,Travel,68,0
1599,2024-01-30 01:26:00,6.16,POS,Healthcare,21,0
1600,2024-01-25 17:32:00,291.0,Online,Travel,40,0
1601,2024-01-08 05:16:00,3.59,Online,Food,74,0
1602,2024-01-13 03:22:00,52.8,Online,Retail,67,0
1603,2024-01-17 06:11:00,1.91,Online,Food,37,0
1604,2024-01-10 05:01:00,9.63,Online,Travel,42,0
1605,2024-01-03 03:33:00,654.12,Online,Retail,47,1
1606,2024-01-09 03:22:00,52.59,Online,Food,35,0
1607,2024-01-16 07:22:00,66.36,Online,Healthcare,59,0
1608,2024-01-20 12:07:00,29.1,POS,Food,28,0
1609,2024-01-23 11:07:00,109.09,Online,Travel,46,0
1610,2024-01-24 10:36:00,108.41,Online,Retail,34,0
1611,2024-01-28 05:34:00,55.86,Online,Healthcare,43,0
1612,2024-01-12 08:15:00,48.6,Online,Retail,73,0
1613,2024-01-20 20:42:00,259.5,POS,Healthcare,74,0
1614,2024-01-24 22:10:00,58.0,Online,Retail,40,0
1615,2024-01-23 08:36:00,81.63,POS,Travel,73,0
1616,2024-01-04 21:46:00,39.97,Transfer,Healthcare,69,0
1617,2024-01-06 03:44:00,185.45,POS,Electronics,65,0
1618,2024-01-09 22:17:00,60.79,POS,Retail,37,0
1619,2024-01-14 21:02:00,86.49,Transfer,Retail,62,0
1620,2024-01-08 22:25:00,35.06,POS,Food,19,0
1621,2024-01-02 09:00:00,527.39,Online,Healthcare,41,0
1622,2024-01-19 08:31:00,41.35,Online,Electronics,48,0
1623,2024-01-14 12:00:00,176.75,Transfer,Travel,44,0
1624,2024-01-29 23:52:00,66.93,Online,Food,19,0
1625,2024-01-12 22:15:00,27.71,Online,Electronics,74,0
1626,2024-01-19 07:45:00,192.96,POS,Healthcare,31,0
1627,2024-01-27 11:58:00,48.71,POS,Electronics,21,0
1628,2024-01-16 23:39:00,240.47,Online,Retail,66,0
1629,2024-01-13 22:39:00,666.86,POS,Retail,30,1
1630,2024-01-14 21:14:00,235.78,Online,Food,53,0
1631,2024-01-24 20:55:00,4.28,POS,Healthcare,52,0
1632,2024-01-15 23:23:00,185.79,Online,Healthcare,61,0
1633,2024-01-28 07:41:00,63.59,Online,Electronics,71,0
1634,2024-01-05 00:16:00,248.31,POS,Food,72,0
1635,2024-01-26 07:24:00,121.92,POS,Healthcare,25,0
1636,2024-01-03 08:20:00,215.23,POS,Retail,19,0
1637,2024-01-07 01:11:00,83.04,Online,Electronics,23,0
1638,2024-01-07 02:22:00,91.89,Online,Travel,48,0
1639,2024-01-13 02:34:00,18.71,POS,Retail,71,0
1640,2024-01-14 21:37:00,183.89,Online,Food,27,0
1641,2024-01-22 07:47:00,65.24,Online,Healthcare,61,0
1642,2024-01-28 03:50:00,83.2,Online,Retail,38,0
1643,2024-01-13 01:03:00,184.51,POS,Travel,59,0
1644,2024-01-27 23:07:00,109.61,Transfer,Travel,27,0
1645,2024-01-29 22:12:00,26.94,Transfer,Food,40,0
1646,2024-01-04 22:15:00,107.06,POS,Retail,20,0
1647,2024-01-11 14:11:00,62.84,Online,Electronics,49,0
1648,2024-01-01 08:46:00,171.3,Online,Retail,37,1
1649,2024-01-03 05:44:00,3.45,POS,Travel,27,0
1650,2024-01-09 00:16:00,28.29,Online,Food,46,0
1651,2024-01-20 19:41:00,39.59,Transfer,Food,58,0
1652,2024-01-10 09:47:00,149.78,Online,Electronics,69,0
1653,2024-01-24 23:31:00,1.39,Transfer,Food,68,0
1654,2024-01-07 01:12:00,63.07,POS,Food,63,0
1655,2024-01-27 18:45:00,309.29,POS,Food,51,0
1656,2024-01-07 09:28:00,14.24,Online,Food,54,0
1657,2024-01-04 13:09:00,196.31,Online,Food,37,1
1658,2024-01-25 10:41:00,185.31,Online,Travel,25,0
1659,2024-01-12 18:47:00,342.78,Online,Retail,24,0
1660,2024-01-21 15:59:00,164.82,Online,Healthcare,23,0
1661,2024-01-15 00:12:00,344.49,POS,Food,28,1
1662,2024-01-26 15:35:00,210.18,Online,Healthcare,61,0
1663,2024-01-19 11:09:00,70.91,POS,Healthcare,35,0
1664,2024-01-21 20:15:00,196.69,POS,Travel,68,0
1665,2024-01-21 03:29:00,0.96,Online,Food,59,0
1666,2024-01-13 08:13:00,310.13,Transfer,Healthcare,74,0
1667,2024-01-29 13:25:00,70.29,Online,Food,46,0
1668,2024-01-19 03:43:00,96.73,Online,Electronics,42,0
1669,2024-01-05 06:34:00,35.31,POS,Electronics,38,0
1670,2024-01-16 03:24:00,162.82,POS,Electronics,63,0
1671,2024-01-29 22:48:00,21.55,Online,Healthcare,20,1
1672,2024-01-15 07:01:00,247.28,Online,Electronics,35,0
1673,2024-01-21 21:27:00,211.31,POS,Travel,41,0
1674,2024-01-23 21:41:00,29.21,Online,Travel,64,0
1675,2024-01-03 14:42:00,198.86,POS,Healthcare,55,0
1676,2024-01-07 18:48:00,185.21,Transfer,Food,27,0
1677,2024-01-28 10:19:00,120.03,Transfer,Retail,44,0
1678,2024-01-27 18:39:00,56.12,Online,Food,29,0
1679,2024-01-07 02:23:00,38.01,Online,Food,24,0
1680,2024-01-21 16:21:00,31.64,Online,Food,34,0
1681,2024-01-22 09:31:00,46.03,Online,Food,18,0
1682,2024-01-25 15:28:00,280.66,Online,Retail,67,0
1683,2024-01-07 04:25:00,9.7,Online,Electronics,43,0
1684,2024-01-07 08:07:00,211.84,Transfer,Food,32,0
1685,2024-01-16 13:51:00,51.49,Transfer,Travel,68,0
1686,2024-01-05 10:08:00,88.48,Online,Healthcare,50,0
1687,2024-01-20 01:04:00,189.87,Online,Healthcare,54,0
1688,2024-01-13 17:33:00,258.89,Online,Travel,64,0
1689,2024-01-17 01:16:00,50.73,Online,Food,48,0
1690,2024-01-11 18:45:00,74.35,POS,Retail,52,0
1691,2024-01-17 05:58:00,64.24,POS,Electronics,18,0
1692,2024-01-23 19:37:00,1.6,Transfer,Healthcare,25,0
1693,2024-01-08 04:41:00,42.11,POS,Electronics,29,0
1694,2024-01-12 08:49:00,73.76,POS,Retail,71,0
1695,2024-01-03 02:41:00,63.54,POS,Healthcare,74,0
1696,2024-01-01 01:45:00,153.59,Online,Electronics,36,0
1697,2024-01-07 07:18:00,131.26,POS,Retail,42,1
1698,2024-01-18 08:43:00,80.65,POS,Electronics,74,0
1699,2024-01-05 05:30:00,151.69,Online,Food,49,1
1700,2024-01-27 23:30:00,161.94,Online,Retail,29,0
1701,2024-01-02 08:05:00,238.51,Online,Electronics,30,0
1702,2024-01-13 19:20:00,91.09,Transfer,Food,45,0
1703,2024-01-28 13:25:00,186.95,Online,Food,18,0
1704,2024-01-19 01:35:00,42.25,Online,Retail,68,0
1705,2024-01-24 03:20:00,93.54,Online,Travel,23,0
1706,2024-01-18 13:31:00,50.82,POS,Healthcare,25,0
1707,2024-01-26 11:19:00,64.17,Online,Retail,21,0
1708,2024-01-19 06:09:00,158.2,Transfer,Food,22,0
1709,2024-01-03 08:29:00,256.11,Transfer,Food,42,0
1710,2024-01-18 20:03:00,15.54,POS,Retail,39,0
1711,2024-01-10 11:09:00,120.82,POS,Travel,45,0
1712,2024-01-18 05:46:00,104.71,Online,Healthcare,56,0
1713,2024-01-25 10:38:00,15.12,Online,Electronics,40,0
1714,2024-01-19 11:50:00,28.57,POS,Retail,21,0
1715,2024-01-24 01:46:00,44.7,Online,Healthcare,69,0
1716,2024-01-23 21:35:00,21.92,Online,Healthcare,21,0
1717,2024-01-01 14:59:00,33.52,POS,Food,64,0
1718,2024-01-09 02:13:00,37.37,Online,Electronics,38,0
1719,2024-01-20 10:01:00,49.08,Transfer,Retail,54,0
1720,2024-01-12 09:25:00,166.06,Online,Food,73,0
1721,2024-01-06 23:21:00,101.81,POS,Food,58,0
1722,2024-01-24 09:02:00,514.38,POS,Travel,19,0
1723,2024-01-24 02:42:00,64.28,POS,Healthcare,24,0
1724,2024-01-15 18:48:00,168.23,Online,Retail,66,0
1725,2024-01-21 12:25:00,554.31,POS,Retail,33,1
1726,2024-01-26 14:37:00,136.35,Transfer,Retail,34,0
1727,2024-01-11 15:13:00,63.7,POS,Food,37,0
1728,2024-01-11 15:49:00,168.09,Online,Travel,40,0
1729,2024-01-05 23:39:00,27.33,POS,Electronics,51,0
1730,2024-01-08 04:06:00,47.62,POS,Food,28,0
1731,2024-01-02 02:00:00,94.94,Online,Electronics,51,0
1732,2024-01-10 10:52:00,102.8,Transfer,Travel,50,0
1733,2024-01-13 06:10:00,2.69,Online,Healthcare,43,0
1734,2024-01-19 13:45:00,348.3,POS,Retail,19,0
1735,2024-01-23 03:30:00,143.14,POS,Electronics,40,0
1736,2024-01-14 21:42:00,82.15,POS,Food,58,0
1737,2024-01-04 07:40:00,324.6,Transfer,Electronics,39,0
1738,2024-01-13 17:11:00,69.38,Transfer,Healthcare,51,0
1739,2024-01-20 17:00:00,472.09,Online,Retail,32,0
1740,2024-01-02 15:16:00,86.16,Online,Electronics,27,0
1741,2024-01-04 07:50:00,14.56,Online,Healthcare,32,0
1742,2024-01-19 16:31:00,173.68,POS,Food,59,0
1743,2024-01-17 22:03:00,136.32,Transfer,Travel,46,0
1744,2024-01-14 22:09:00,177.93,Online,Food,74,0
1745,2024-01-08 01:41:00,363.0,Online,Retail,40,0
1746,2024-01-28 15:45:00,179.8,Online,Food,34,0
1747,2024-01-12 04:02:00,113.4,POS,Food,26,0
1748,2024-01-01 11:01:00,233.65,Online,Food,67,0
1749,2024-01-26 23:32:00,302.22,Online,Food,53,1
1750,2024-01-03 00:40:00,62.93,POS,Retail,26,0
1751,2024-01-18 19:38:00,260.19,POS,Healthcare,33,0
1752,2024-01-10 17:45:00,30.11,POS,Electronics,53,0
1753,2024-01-07 05:06:00,150.48,POS,Travel,65,0
1754,2024-01-20 22:26:00,256.01,Online,Electronics,68,0
1755,2024-01-28 02:04:00,157.71,POS,Electronics,50,0
1756,2024-01-12 07:49:00,143.39,POS,Travel,72,0
1757,2024-01-24 00:00:00,167.63,Transfer,Retail,48,0
1758,2024-01-21 20:27:00,75.07,Online,Travel,23,0
1759,2024-01-05 20:45:00,248.74,Online,Retail,27,0
1760,2024-01-01 15:56:00,27.29,Online,Electronics,33,0
1761,2024-01-25 04:39:00,16.35,Online,Retail,21,0
1762,2024-01-06 23:15:00,40.34,POS,Healthcare,71,0
1763,2024-01-09 21:23:00,91.01,Online,Travel,39,0
1764,2024-01-19 00:43:00,85.74,POS,Healthcare,30,0
1765,2024-01-26 03:41:00,206.18,Online,Electronics,33,0
1766,2024-01-28 09:23:00,62.22,Online,Travel,69,0
1767,2024-01-24 10:03:00,79.48,POS,Electronics,46,0
1768,2024-01-28 03:03:00,1.61,Online,Healthcare,23,0
1769,2024-01-11 14:42:00,63.26,Online,Electronics,43,0
1770,2024-01-04 06:23:00,125.22,POS,Travel,28,0
1771,2024-01-05 13:23:00,1.88,POS,Travel,41,0
1772,2024-01-18 22:49:00,39.57,Online,Electronics,46,0
1773,2024-01-23 03:00:00,27.98,Transfer,Travel,20,0
1774,2024-01-22 22:25:00,5.15,POS,Travel,69,0
1775,2024-01-16 06:55:00,78.3,POS,Electronics,27,0
1776,2024-01-09 08:03:00,24.07,Online,Healthcare,18,0
1777,2024-01-19 17:18:00,163.08,Online,Travel,69,0
1778,2024-01-19 01:37:00,226.01,Online,Travel,60,0
1779,2024-01-08 18:11:00,94.65,Online,Travel,43,0
1780,2024-01-09 11:21:00,480.15,Online,Travel,29,0
1781,2024-01-21 10:26:00,71.84,Transfer,Electronics,31,0
1782,2024-01-13 08:18:00,86.43,POS,Healthcare,42,0
1783,2024-01-30 07:49:00,543.58,Online,Healthcare,25,0
1784,2024-01-15 15:56:00,71.17,POS,Retail,60,1
1785,2024-01-24 02:57:00,342.81,Online,Travel,21,0
1786,2024-01-14 10:22:00,5.25,POS,Travel,45,0
1787,2024-01-20 02:10:00,70.95,POS,Retail,24,0
1788,2024-01-14 20:55:00,8.71,POS,Healthcare,27,0
1789,2024-01-19 13:23:00,156.78,Transfer,Food,68,0
1790,2024-01-17 03:59:00,112.5,Online,Food,74,0
1791,2024-01-09 20:45:00,147.16,POS,Healthcare,53,0
1792,2024-01-09 00:41:00,56.3,Transfer,Travel,19,0
1793,2024-01-30 02:19:00,55.35,POS,Food,43,0
